order_id,so_number,invoice_symbol,invoice_number,order_date,customer_code,warehouse_code,payment_method,notes,total_amount,total_quantity,processing_status,created_at,updated_at
691,BH25.0668,C25TTN,00000689,2025-03-31,KH-00326,,,,27740000.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
692,BH25.0669,C25TTN,00000690,2025-03-31,KH-00142,,,,37237000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
693,BH25.0659,C25TTN,00000680,2025-03-31,KH-00184,,,,24185924.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
694,BH26.0001,C26TTN,1,2026-01-04,KH-00157,,,,4055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
695,BH26.0005,C26TTN,6,2026-01-06,KH-00091,,,,12300000.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
696,BH26.0004,C26TTN,5,2026-01-06,KH-00335,,,,7740742.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
697,BH26.0002,C26TTN,3,2026-01-06,KH-00334,,,,199499998.0,140,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
698,BH26.0003,C26TTN,4,2026-01-06,KH-00334,,,,290111110.0,200,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
699,BH26.0006,C26TTN,8,2026-01-07,KH-00069,,,,11074074.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
700,BH26.0007,C26TTN,9,2026-01-08,KH-00336,,,,4537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
701,BH26.0008,C26TTN,11,2026-01-10,KH-00157,,,,3611112.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
702,BH26.0020,C26TTN,23,2026-01-12,KH-00345,,,,29744440.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
703,BH26.0028,C26TTN,31,2026-01-12,KH-00091,,,,68280000.0,50,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
704,BH26.0027,C26TTN,30,2026-01-12,KH-00352,,,,176015148.0,108,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
705,BH26.0026,C26TTN,29,2026-01-12,KH-00351,,,,78811090.0,50,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
706,BH26.0025,C26TTN,28,2026-01-12,KH-00350,,,,197192164.0,118,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
707,BH26.0024,C26TTN,27,2026-01-12,KH-00349,,,,64711094.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
708,BH26.0023,C26TTN,26,2026-01-12,KH-00348,,,,52598884.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
709,BH26.0029,C26TTN,32,2026-01-12,KH-00091,,,,265520000.0,188,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
710,BH26.0021,C26TTN,24,2026-01-12,KH-00346,,,,67193318.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
711,BH26.0019,C26TTN,22,2026-01-12,KH-00344,,,,101131096.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
712,BH26.0022,C26TTN,25,2026-01-12,KH-00347,,,,89559980.0,54,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
713,BH26.0017,C26TTN,20,2026-01-12,KH-00342,,,,124182760.0,70,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
714,BH26.0016,C26TTN,19,2026-01-12,KH-00044,,,,95551084.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
715,BH26.0015,C26TTN,18,2026-01-12,KH-00341,,,,513307856.0,308,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
716,BH26.0014,C26TTN,17,2026-01-12,KH-00018,,,,64338678.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
717,BH26.0013,C26TTN,16,2026-01-12,KH-00340,,,,67877952.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
718,BH26.0012,C26TTN,15,2026-01-12,KH-00339,,,,78253316.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
719,BH26.0011,C26TTN,14,2026-01-12,KH-00338,,,,5004442.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
720,BH26.0010,C26TTN,13,2026-01-12,KH-00022,,,,9233332.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
721,BH26.0009,C26TTN,12,2026-01-12,KH-00337,,,,18314814.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
722,BH26.0018,C26TTN,21,2026-01-12,KH-00343,,,,207197720.0,128,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
723,BH26.0039,C26TTN,42,2026-01-13,KH-00360,,,,273022888.0,188,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
724,BH26.0037,C26TTN,40,2026-01-13,KH-00078,,,,34372218.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
725,BH26.0036,C26TTN,39,2026-01-13,KH-00359,,,,67914434.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
726,BH26.0035,C26TTN,38,2026-01-13,KH-00358,,,,69341646.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
727,BH26.0038,C26TTN,41,2026-01-13,KH-00338,,,,44976654.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
728,BH26.0033,C26TTN,36,2026-01-13,KH-00356,,,,78583682.0,52,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
729,BH26.0032,C26TTN,35,2026-01-13,KH-00355,,,,38371104.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
730,BH26.0031,C26TTN,34,2026-01-13,KH-00354,,,,154662744.0,90,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
731,BH26.0030,C26TTN,33,2026-01-13,KH-00353,,,,123118860.0,78,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
732,BH26.0034,C26TTN,37,2026-01-13,KH-00357,,,,82148686.0,56,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
733,BH26.0046,C26TTN,49,2026-01-14,KH-00091,,,,387200000.0,342,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
734,BH26.0044,C26TTN,47,2026-01-14,KH-00019,,,,127078518.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
735,BH26.0043,C26TTN,46,2026-01-14,KH-00019,,,,33494998.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
736,BH26.0045,C26TTN,48,2026-01-14,KH-00019,,,,107300926.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
737,BH26.0041,C26TTN,44,2026-01-14,KH-00362,,,,4055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
738,BH26.0040,C26TTN,43,2026-01-14,KH-00361,,,,9074076.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
739,BH26.0042,C26TTN,45,2026-01-14,KH-00019,,,,109853332.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
740,BH26.0059,C26TTN,62,2026-01-15,KH-00019,,,,139455556.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
741,BH26.0067,C26TTN,70,2026-01-15,KH-00091,,,,116880000.0,114,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
742,BH26.0066,C26TTN,69,2026-01-15,KH-00019,,,,134122590.0,64,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
743,BH26.0065,C26TTN,68,2026-01-15,KH-00019,,,,80108518.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
744,BH26.0064,C26TTN,67,2026-01-15,KH-00019,,,,108926480.0,50,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
745,BH26.0063,C26TTN,66,2026-01-15,KH-00019,,,,85013704.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
746,BH26.0062,C26TTN,65,2026-01-15,KH-00019,,,,119777778.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
747,BH26.0061,C26TTN,64,2026-01-15,KH-00019,,,,47682962.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
748,BH26.0060,C26TTN,63,2026-01-15,KH-00019,,,,24882410.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
749,BH26.0058,C26TTN,61,2026-01-15,KH-00019,,,,139455556.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
750,BH26.0051,C26TTN,54,2026-01-15,KH-00019,,,,56081668.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
751,BH26.0056,C26TTN,59,2026-01-15,KH-00019,,,,116141668.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
752,BH26.0057,C26TTN,60,2026-01-15,KH-00019,,,,149921854.0,52,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
753,BH26.0047,C26TTN,50,2026-01-15,KH-00019,,,,86468148.0,54,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
754,BH26.0049,C26TTN,52,2026-01-15,KH-00019,,,,136831852.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
755,BH26.0050,C26TTN,53,2026-01-15,KH-00019,,,,55782224.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
756,BH26.0048,C26TTN,51,2026-01-15,KH-00019,,,,129474076.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
757,BH26.0052,C26TTN,55,2026-01-15,KH-00019,,,,96749074.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
758,BH26.0053,C26TTN,56,2026-01-15,KH-00019,,,,139455556.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
759,BH26.0054,C26TTN,57,2026-01-15,KH-00019,,,,104591668.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
760,BH26.0055,C26TTN,58,2026-01-15,KH-00019,,,,37416296.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
761,BH26.0091,C26TTN,91,2026-01-16,KH-00377,,,,100274788.0,54,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
762,BH26.0087,C26TTN,87,2026-01-16,KH-00373,,,,64222200.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
763,BH26.0088,C26TTN,88,2026-01-16,KH-00374,,,,54524420.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
764,BH26.0089,C26TTN,89,2026-01-16,KH-00375,,,,21433328.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
765,BH26.0090,C26TTN,90,2026-01-16,KH-00376,,,,34747396.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
766,BH26.0086,C26TTN,86,2026-01-16,KH-00373,,,,29999988.0,18,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
767,BH26.0092,C26TTN,92,2026-01-16,KH-00378,,,,36752220.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
768,BH26.0099,C26TTN,99,2026-01-16,KH-00385,,,,59488880.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
769,BH26.0094,C26TTN,94,2026-01-16,KH-00380,,,,64174056.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
770,BH26.0095,C26TTN,95,2026-01-16,KH-00381,,,,63831094.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
771,BH26.0096,C26TTN,96,2026-01-16,KH-00382,,,,77177760.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
772,BH26.0097,C26TTN,97,2026-01-16,KH-00383,,,,99079976.0,62,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
773,BH26.0098,C26TTN,98,2026-01-16,KH-00384,,,,66452204.0,44,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
774,BH26.0085,C26TTN,85,2026-01-16,KH-00372,,,,441509872.0,260,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
775,BH26.0093,C26TTN,93,2026-01-16,KH-00379,,,,437699904.0,258,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
776,BH26.0084,C26TTN,84,2026-01-16,KH-00366,,,,17846664.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
777,BH26.0070,C26TTN,102,2026-01-16,KH-00091,,,,210220000.0,164,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
778,BH26.0082,C26TTN,82,2026-01-16,KH-00370,,,,56411100.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
779,BH26.0083,C26TTN,83,2026-01-16,KH-00371,,,,43733324.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
780,BH26.0068,C26TTN,100,2026-01-16,KH-00363,,,,80297762.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
781,BH26.0071,C26TTN,71,2026-01-16,KH-00006,,,,42877590.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
782,BH26.0072,C26TTN,72,2026-01-16,KH-00006,,,,6801666.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
783,BH26.0073,C26TTN,73,2026-01-16,KH-00006,,,,38214812.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
784,BH26.0074,C26TTN,74,2026-01-16,KH-00006,,,,19292778.0,14,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
785,BH26.0069,C26TTN,101,2026-01-16,KH-00364,,,,185304408.0,108,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
786,BH26.0076,C26TTN,76,2026-01-16,KH-00365,,,,46216460.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
787,BH26.0077,C26TTN,77,2026-01-16,KH-00366,,,,400355658.0,246,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
788,BH26.0078,C26TTN,78,2026-01-16,KH-00367,,,,137792186.0,74,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
789,BH26.0079,C26TTN,79,2026-01-16,KH-00368,,,,108001638.0,64,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
790,BH26.0081,C26TTN,81,2026-01-16,KH-00076,,,,421561400.0,246,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
791,BH26.0080,C26TTN,80,2026-01-16,KH-00369,,,,38321092.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
792,BH26.0075,C26TTN,75,2026-01-16,KH-00006,,,,24397592.0,18,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
793,BH26.0102,C26TTN,105,2026-01-17,KH-00387,,,,321014540.0,208,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
794,BH26.0101,C26TTN,104,2026-01-17,KH-00386,,,,82128126.0,50,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
795,BH26.0100,C26TTN,103,2026-01-17,KH-00008,,,,14074076.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
796,BH26.0118,C26TTN,121,2026-01-19,KH-00397,,,,46427576.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
797,BH26.0112,C26TTN,115,2026-01-19,KH-00391,,,,55930358.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
798,BH26.0117,C26TTN,120,2026-01-19,KH-00396,,,,186369016.0,114,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
799,BH26.0116,C26TTN,119,2026-01-19,KH-00395,,,,99602572.0,56,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
800,BH26.0115,C26TTN,118,2026-01-19,KH-00394,,,,143644408.0,90,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
801,BH26.0114,C26TTN,117,2026-01-19,KH-00393,,,,135812188.0,76,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
802,BH26.0113,C26TTN,116,2026-01-19,KH-00392,,,,54185534.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
803,BH26.0111,C26TTN,114,2026-01-19,KH-00088,,,,145168880.0,98,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
804,BH26.0103,C26TTN,106,2026-01-19,KH-00388,,,,5537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
805,BH26.0109,C26TTN,112,2026-01-19,KH-00336,,,,4537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
806,BH26.0108,C26TTN,111,2026-01-19,KH-00014,,,,78946648.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
807,BH26.0107,C26TTN,110,2026-01-19,KH-00389,,,,47505540.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
808,BH26.0106,C26TTN,109,2026-01-19,KH-00004,,,,16611112.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
809,BH26.0105,C26TTN,108,2026-01-19,KH-00134,,,,231861056.0,136,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
810,BH26.0104,C26TTN,107,2026-01-19,KH-00134,,,,57497762.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
811,BH26.0110,C26TTN,113,2026-01-19,KH-00390,,,,97026456.0,62,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
812,BH26.0123,C26TTN,2.1,2026-01-20,KH-00399,,,,9222224.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
813,BH26.0124,C26TTN,3.1,2026-01-20,KH-00157,,,,9055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
814,BH26.0122,C26TTN,124,2026-01-20,KH-00091,,,,415140000.0,344,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
815,BH26.0121,C26TTN,123,2026-01-20,KH-00039,,,,122500020.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
816,BH26.0120,C26TTN,122,2026-01-20,KH-00398,,,,70211100.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
817,BH26.0119,C26TTN,1.1,2026-01-20,KH-00157,,,,9055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
818,BH26.0136,C26TTN,9.1,2026-01-21,KH-00157,,,,2759260.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
819,BH26.0135,C26TTN,8.1,2026-01-21,KH-00157,,,,4722222.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
820,BH26.0134,C26TTN,7.1,2026-01-21,KH-00157,,,,9055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
821,BH26.0132,C26TTN,5.1,2026-01-21,KH-00157,,,,4259260.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
822,BH26.0131,C26TTN,4.1,2026-01-21,KH-00157,,,,9055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
823,BH26.0133,C26TTN,6.1,2026-01-21,KH-00157,,,,3685186.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
824,BH26.0129,C26TTN,13.1,2026-01-21,KH-00157,,,,9055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
825,BH26.0128,C26TTN,125,2026-01-21,KH-00091,,,,13000000.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
826,BH26.0127,C26TTN,12.1,2026-01-21,KH-00157,,,,5000000.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
827,BH26.0126,C26TTN,11.1,2026-01-21,KH-00400,,,,9055556.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
828,BH26.0125,C26TTN,10.1,2026-01-21,KH-00157,,,,3314814.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
829,BH26.0130,C26TTN,14.1,2026-01-21,KH-00157,,,,4425926.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
830,BH26.0160,C26TTN,149,2026-01-22,KH-00027,,,,146609586.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
831,BH26.0155,C26TTN,144,2026-01-22,KH-00404,,,,54399990.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
832,BH26.0156,C26TTN,145,2026-01-22,KH-00409,,,,36266660.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
833,BH26.0157,C26TTN,146,2026-01-22,KH-00385,,,,140333276.0,82,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
834,BH26.0158,C26TTN,147,2026-01-22,KH-00410,,,,183761070.0,110,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
835,BH26.0159,C26TTN,148,2026-01-22,KH-00341,,,,225785502.0,144,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
836,BH26.0161,C26TTN,15.1,2026-01-22,KH-00157,,,,7037038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
837,BH26.0168,C26TTN,17.1,2026-01-22,KH-00411,,,,4722222.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
838,BH26.0163,C26TTN,151,2026-01-22,KH-00169,,,,105353312.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
839,BH26.0164,C26TTN,152,2026-01-22,KH-00079,,,,52468876.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
840,BH26.0165,C26TTN,153,2026-01-22,KH-00079,,,,43235550.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
841,BH26.0166,C26TTN,154,2026-01-22,KH-00076,,,,135033312.0,72,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
842,BH26.0167,C26TTN,16.1,2026-01-22,KH-00157,,,,5537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
843,BH26.0154,C26TTN,143,2026-01-22,KH-00408,,,,78724424.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
844,BH26.0162,C26TTN,150,2026-01-22,KH-00219,,,,144791082.0,84,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
845,BH26.0153,C26TTN,142,2026-01-22,KH-00407,,,,61850722.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
846,BH26.0151,C26TTN,140,2026-01-22,KH-00049,,,,32833328.0,12,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
847,BH26.0139,C26TTN,128,2026-01-22,KH-00006,,,,24411848.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
848,BH26.0137,C26TTN,126,2026-01-22,KH-00006,,,,6801666.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
849,BH26.0138,C26TTN,127,2026-01-22,KH-00006,,,,32368516.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
850,BH26.0152,C26TTN,141,2026-01-22,KH-00406,,,,165285556.0,100,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
851,BH26.0140,C26TTN,129,2026-01-22,KH-00006,,,,38100736.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
852,BH26.0141,C26TTN,130,2026-01-22,KH-00006,,,,5675184.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
853,BH26.0143,C26TTN,132,2026-01-22,KH-00401,,,,44289804.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
854,BH26.0142,C26TTN,131,2026-01-22,KH-00006,,,,36332592.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
855,BH26.0145,C26TTN,134,2026-01-22,KH-00402,,,,150668300.0,84,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
856,BH26.0146,C26TTN,135,2026-01-22,KH-00402,,,,2966666.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
857,BH26.0147,C26TTN,136,2026-01-22,KH-00402,,,,119775144.0,82,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
858,BH26.0148,C26TTN,137,2026-01-22,KH-00403,,,,128224980.0,86,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
859,BH26.0149,C26TTN,138,2026-01-22,KH-00404,,,,67891102.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
860,BH26.0150,C26TTN,139,2026-01-22,KH-00405,,,,200497730.0,112,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
861,BH26.0144,C26TTN,133,2026-01-22,KH-00024,,,,197228850.0,118,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
862,BH26.0185,C26TTN,171,2026-01-23,KH-00420,,,,68422220.0,44,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
863,BH26.0183,C26TTN,169,2026-01-23,KH-00007,,,,5948888.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
864,BH26.0184,C26TTN,170,2026-01-23,KH-00180,,,,105362202.0,62,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
865,BH26.0186,C26TTN,172,2026-01-23,KH-00421,,,,151289972.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
866,BH26.0182,C26TTN,168,2026-01-23,KH-00419,,,,90787750.0,58,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
867,BH26.0188,C26TTN,174,2026-01-23,KH-00422,,,,31722948.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
868,BH26.0189,C26TTN,175,2026-01-23,KH-00423,,,,97748872.0,54,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
869,BH26.0190,C26TTN,176,2026-01-23,KH-00424,,,,115222204.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
870,BH26.0191,C26TTN,177,2026-01-23,KH-00425,,,,156432190.0,98,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
871,BH26.0187,C26TTN,173,2026-01-23,KH-00091,,,,89980000.0,92,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
872,BH26.0181,C26TTN,167,2026-01-23,KH-00418,,,,14722224.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
873,BH26.0171,C26TTN,157,2026-01-23,KH-00414,,,,61637764.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
874,BH26.0179,C26TTN,165,2026-01-23,KH-00019,,,,134193888.0,64,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
875,BH26.0178,C26TTN,164,2026-01-23,KH-00019,,,,133423890.0,52,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
876,BH26.0177,C26TTN,163,2026-01-23,KH-00019,,,,70583332.0,44,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
877,BH26.0176,C26TTN,162,2026-01-23,KH-00417,,,,59238872.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
878,BH26.0175,C26TTN,161,2026-01-23,KH-00416,,,,64706656.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
879,BH26.0174,C26TTN,160,2026-01-23,KH-00415,,,,112997760.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
880,BH26.0173,C26TTN,159,2026-01-23,KH-00415,,,,103795534.0,70,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
881,BH26.0172,C26TTN,158,2026-01-23,KH-00414,,,,114295154.0,70,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
882,BH26.0170,C26TTN,156,2026-01-23,KH-00413,,,,59814816.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
883,BH26.0169,C26TTN,155,2026-01-23,KH-00412,,,,13611112.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
884,BH26.0180,C26TTN,166,2026-01-23,KH-00019,,,,83545000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
885,BH26.0232,C26TTN,217,2026-01-24,KH-00448,,,,31542208.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
886,BH26.0231,C26TTN,216,2026-01-24,KH-00447,,,,56023692.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
887,BH26.0230,C26TTN,215,2026-01-24,KH-00446,,,,45134792.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
888,BH26.0229,C26TTN,214,2026-01-24,KH-00445,,,,41866660.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
